Ancestry_Cohort,Parameterized_PaCO2,Parameterized_R_stress,Terminal_ATP,Terminal_Glutamate,Simulated_Bifurcation
EUR,39.397250665795816,0.5862899477609778,102.81497449362934,0.13186772612521078,False
EUR,38.88214387773978,0.5812496116271226,94.75729581171552,0.13064802749242713,False
EUR,39.507960459868016,0.6995518577162959,91.19817614257929,0.1615149377855207,False
EUR,39.258246529608826,0.6054639441645038,95.9782663216766,0.13681564964534504,False
EUR,39.78118699431974,0.5207377169628816,152.63297627261534,0.11524164731905327,False
EUR,38.77876814367359,0.4681590549441951,106.89853008964988,0.10258462552742165,False
EUR,39.00340271204134,0.6865634184819673,45.24195071686029,0.15905195011402756,False
EUR,38.964735108120706,0.659951124116425,60.95686961622352,0.151474662150363,False
EUR,38.32189103112073,0.7060559878091819,21.299249059012148,0.1666276939747561,False
EUR,39.377672166238746,0.5031813249278906,153.12255885218136,0.11092934809666191,False
EUR,39.35663316330793,0.7838436899528329,38.170547214556095,0.18615742358216622,False
EUR,39.20306807398548,0.42563054929427624,164.05859472683073,0.09225253375959482,False
EUR,39.05924771997491,0.6709601021401479,57.84417524461402,0.15446363368362415,False
EUR,38.350777554769756,0.4090417232803098,138.23500295056016,0.0883971769309447,False
EUR,38.947612806340786,0.5209668618301532,117.37097742351567,0.11542302912700829,False
EUR,38.99437129008394,0.7561022930447959,8.123544613812706,0.18841713076206368,False
EUR,38.71863363846703,0.6831364254475989,33.79368765766187,0.1588051619160787,False
EUR,39.1032285730004,0.5453779584512818,107.30349605072965,0.12153399279758062,False
EUR,39.44243051408873,0.5481162957178312,128.02948187882706,0.12211593544540646,False
EUR,40.33171154072632,0.6100622110835442,167.54158923087783,0.13765234843591106,False
EUR,39.30474668769911,0.6514140990760723,83.49795146867275,0.14885414166410119,False
EUR,39.35453023443366,0.7251579382682697,57.628569631127256,0.16902759869742578,False
EUR,39.1553324505403,0.5543765995391505,125.67112530537204,0.12369107495464879,False
EUR,38.04873727082058,0.4388214936512798,94.9847086624719,0.09560972458722464,False
EUR,39.184091674730475,0.615696862704876,108.05916593989168,0.1393551806962309,False
EUR,39.23613812596462,0.5542569162491605,112.82899262734604,0.12372315290618575,False
EUR,40.677945267491175,0.46993662952515525,239.20755446596246,0.10272410627864707,False
EUR,39.08458342113133,0.6297668915312794,78.05879486501483,0.14327556719536277,False
EUR,39.38092840540017,0.578688624590721,118.57660736499032,0.12984523245544943,False
EUR,39.179172938176855,0.6306512206469794,89.39405666025053,0.14337423389191248,False
EUR,38.49879317742828,0.510555579981282,98.71615776268523,0.112958907503695,False
EUR,39.88569368870902,0.6486710530325498,112.08296335421365,0.14788028948039258,False
EUR,39.65115981961207,0.4682901803245021,166.00642198351358,0.10243057486271286,False
EUR,39.67461916822583,0.5172268610303417,182.5645446505286,0.11430935313977114,False
EUR,38.654367527123156,0.5757085768912722,74.11547488049578,0.1294548270303159,False
EUR,40.041676586561664,0.7741818414959714,86.49658538940494,0.1818993750715127,False
EUR,38.35888936232463,0.6784825368548494,9.686689428988853,0.16412839889067993,False
EUR,39.55211425628016,0.707719250426779,73.98967315133413,0.16394421656967773,False
EUR,40.51427337548599,0.7417077033343145,119.68723303284686,0.17264801922306047,False
EUR,38.60567820492159,0.9602832135810874,0.11755918356898772,3.969024398925894,True
EUR,38.86022136223834,0.6041589067558434,55.35080584876224,0.13706514122958627,False
EUR,39.25979081905259,0.7420400923129855,47.7591428653569,0.17399490064676842,False
EUR,38.89791460753028,0.7012635254401941,32.34898707322376,0.16382227397170765,False
EUR,38.26960194136032,0.6996032503307525,11.45904470282868,0.1686049109059873,False
